aum_savings,aum_inheritance,aum_real_estate_value,number_of_children,summary_type,age,inheritance_age,secondary_school_graduation_age,number_of_universities,earliest_university_graduation_age,latest_university_graduation_age,total_years_of_employment,total_gap_years,num_jobs,num_jobs_squared,longest_job_duration,longest_job_duration_sin,longest_job_duration_cos,shortest_job_duration,maximum_salary,minimum_salary,average_salary,most_recent_job_end_age,most_recent_job_start_age,total_property_count,total_property_value,num_property_types,max_property_value,min_property_value,marital_status_divorced,marital_status_married,marital_status_single,marital_status_widowed,inheritance_details_profession_,inheritance_details_profession_Corporate Lawyer,inheritance_details_profession_Hedge Fund Manager,inheritance_details_profession_Investment Banker,inheritance_details_profession_Neurosurgeon,inheritance_details_profession_Oil and Gas Executive,inheritance_details_profession_Private Equity Manager,inheritance_details_profession_Real Estate Developer,inheritance_details_profession_Stock Trader,inheritance_details_profession_Tech Entrepreneur,inheritance_details_profession_Venture Capitalist,inheritance_details_relationship_,inheritance_details_relationship_father,inheritance_details_relationship_grandfather,inheritance_details_relationship_grandmother,inheritance_details_relationship_mother,investment_risk_profile_,investment_risk_profile_Considerable,investment_risk_profile_High,investment_risk_profile_Low,investment_risk_profile_Moderate,investment_horizon_Long-Term,investment_horizon_Medium,investment_horizon_Short,investment_experience_Experienced,investment_experience_Expert,investment_experience_Inexperienced,type_of_mandate_Advisory,type_of_mandate_Discretionary,currency_CHF,currency_DKK,currency_EUR,Spain,Denmark,Germany,Italy,Netherlands,France,Finland,Switzerland,Belgium,Austria
0,2640000,0,0,7,23,16.0,18,0,,,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
260000,1580000,5210000,1,2,43,25.0,17,1,22.0,22.0,19,0,2,4,15,0.5000000000000003,-0.8660254037844385,4,164000,43000,11.547336553476635,43.0,28.0,2,15.46609060566811,1,2950000,2260000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
0,1220000,0,0,6,23,18.0,20,1,24.0,24.0,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
40000,4560000,3044000,0,8,30,23.0,20,2,23.0,28.0,7,0,2,4,4,0.6427876096865393,0.766044443118978,3,47000,30000,10.55843949396453,31.0,28.0,3,14.92868332647877,3,1260000,640000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
680000,0,2350000,3,1,65,,19,2,23.0,29.0,33,4,3,9,23,-0.7660444431189779,-0.6427876096865395,5,396000,36000,11.978759998936416,61.0,38.0,3,14.669926311652166,3,1010000,570000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
350000,1430000,890000,0,3,49,34.0,17,1,23.0,23.0,23,3,3,9,14,0.6427876096865395,-0.7660444431189779,4,239000,27000,11.539252513499907,49.0,35.0,1,13.698977865303197,1,890000,890000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1090000,0,7625000,0,0,66,,20,1,23.0,23.0,34,2,2,4,29,-0.9396926207859083,0.342020143325669,5,579000,75000,12.69771850797869,61.0,32.0,3,15.846943011605282,3,3270000,1665000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
220000,1220000,3290000,0,9,41,30.0,20,1,25.0,25.0,18,0,2,4,16,0.3420201433256689,-0.9396926207859083,2,157000,37000,11.48247656671073,42.0,26.0,2,15.006398426692876,2,2300000,990000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
180000,1100000,6660000,0,0,38,28.0,19,1,23.0,23.0,12,2,3,9,4,0.6427876096865393,0.766044443118978,4,128000,65000,11.443943307711594,38.0,34.0,3,15.71163019266671,2,2890000,1860000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1460000,1600000,3007000,2,3,59,49.0,18,1,24.0,24.0,32,3,5,25,17,0.17364817766693028,-0.984807753012208,1,913000,37000,12.461493630353871,60.0,43.0,3,14.916453794527976,2,1230000,712000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
20000,1580000,0,0,4,29,24.0,20,2,25.0,27.0,5,0,1,1,5,0.766044443118978,0.6427876096865394,5,30000,30000,10.308985993422082,30.0,25.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1170000,4070000,1150000,2,1,56,37.0,18,1,23.0,23.0,28,4,5,25,15,0.5000000000000003,-0.8660254037844385,2,687000,45000,12.22979405494807,57.0,42.0,1,13.955273369904273,1,1150000,1150000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
570000,7160000,1270000,3,2,47,31.0,19,1,23.0,23.0,21,3,5,25,7,0.9396926207859083,0.3420201433256688,2,339000,47000,12.01854355302823,48.0,41.0,1,14.054528245836039,1,1270000,1270000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1290000,0,4066000,2,2,67,,19,1,23.0,23.0,32,5,4,16,24,-0.8660254037844385,-0.5000000000000004,1,766000,40000,12.356649805075568,61.0,37.0,3,15.218170519112357,2,2280000,846000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
90000,6840000,1100000,3,4,35,28.0,19,2,24.0,29.0,10,1,2,4,8,0.984807753012208,0.17364817766693041,2,91000,46000,11.134603622683905,36.0,28.0,1,13.910821646859095,1,1100000,1100000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1320000,34940000,6826000,0,2,42,25.0,18,1,23.0,23.0,14,2,2,4,12,0.8660254037844387,-0.4999999999999998,2,926000,284000,13.312985389904174,41.0,29.0,3,15.73624955494746,2,2730000,1596000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
30000,2750000,0,0,3,29,21.0,18,1,23.0,23.0,6,0,1,1,6,0.8660254037844386,0.5000000000000001,6,32000,32000,10.373522431293592,30.0,24.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,1610000,0,0,7,21,15.0,20,0,,,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
110000,2120000,2020000,0,1,39,30.0,19,1,24.0,24.0,15,0,2,4,10,0.984807753012208,-0.1736481776669303,5,73000,41000,10.950824090522445,40.0,30.0,2,14.51860856442677,1,1040000,980000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
500000,6380000,2310000,2,0,53,37.0,18,2,25.0,27.0,26,3,5,25,7,0.9396926207859083,0.3420201433256688,4,226000,53000,11.753523791492476,54.0,47.0,2,14.652758515398315,2,1610000,700000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2290000,0,0,2,0,66,,18,1,23.0,23.0,33,3,5,25,21,-0.5000000000000001,-0.8660254037844386,1,1285000,43000,12.700771936142122,61.0,40.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
180000,2380000,2910000,0,1,42,25.0,19,1,24.0,24.0,15,3,3,9,10,0.984807753012208,-0.1736481776669303,2,121000,35000,11.107475356749566,42.0,32.0,2,14.883663982790228,2,1910000,1000000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2590000,6250000,1670000,2,4,56,41.0,17,1,22.0,22.0,30,2,5,25,23,-0.7660444431189779,-0.6427876096865395,1,1657000,45000,12.90768638342828,56.0,33.0,1,14.328334783195153,1,1670000,1670000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,2760000,0,0,7,21,14.0,19,0,,,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
70000,1200000,2414000,0,9,33,25.0,19,1,25.0,25.0,8,2,2,4,6,0.8660254037844386,0.5000000000000001,2,80000,37000,10.97679912709094,34.0,28.0,2,14.696796094889736,2,1234000,1180000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
470000,670000,2680000,0,1,46,26.0,18,1,23.0,23.0,23,0,3,9,14,0.6427876096865395,-0.7660444431189779,4,340000,38000,11.893649237078833,46.0,32.0,2,14.801327725621299,1,1421000,1259000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
40000,2290000,4683000,1,4,33,26.0,20,2,24.0,29.0,10,0,1,1,10,0.984807753012208,-0.1736481776669303,10,31000,31000,10.34177474101152,34.0,24.0,3,15.359449701703985,3,2100000,1130000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
0,1580000,0,0,7,21,11.0,17,0,,,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,2240000,0,0,6,22,14.0,18,1,22.0,22.0,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
430000,5350000,1340000,1,1,54,36.0,19,1,24.0,24.0,28,2,2,4,26,-0.984807753012208,-0.17364817766693033,2,241000,29000,11.813037464800539,55.0,29.0,1,14.108180918195472,1,1340000,1340000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
180000,1220000,3600000,1,9,43,27.0,19,2,24.0,28.0,15,4,3,9,10,0.984807753012208,-0.1736481776669303,1,112000,39000,11.156264806643742,43.0,33.0,1,15.096444681204078,1,3600000,3600000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1440000,0,3550000,0,2,68,,18,1,23.0,23.0,34,3,4,16,25,-0.9396926207859084,-0.34202014332566855,2,725000,43000,12.304790648467272,61.0,36.0,2,15.0824584431417,2,1970000,1580000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
10240000,0,5562000,2,1,64,,19,1,24.0,24.0,36,1,4,16,28,-0.9848077530122081,0.17364817766692997,1,5381000,273000,14.310359836870099,61.0,33.0,3,15.531468493567473,2,2370000,1347000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1840000,0,0,5,22,14.0,18,0,,,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1060000,0,5860000,2,4,64,,17,1,22.0,22.0,36,0,3,9,31,-0.7660444431189781,0.6427876096865393,2,508000,30000,12.18757426733125,60.0,29.0,3,15.583660332201646,2,2390000,1270000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
610000,210000,900000,0,8,52,35.0,19,1,23.0,23.0,27,1,3,9,22,-0.6427876096865389,-0.7660444431189783,2,356000,37000,11.918397239722838,53.0,31.0,1,13.710151153416941,1,900000,900000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
750000,2770000,2970000,0,9,60,50.0,19,1,23.0,23.0,34,2,2,4,30,-0.866025403784439,0.49999999999999933,4,360000,38000,12.201065128819632,61.0,31.0,2,14.904072847479162,2,2280000,690000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
430000,480000,1762000,1,3,56,44.0,18,1,23.0,23.0,33,0,2,4,32,-0.6427876096865396,0.7660444431189778,1,232000,27000,11.771443882099637,56.0,24.0,2,14.38196065301499,2,1202000,560000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1010000,121000,0,1,0,49,38.0,18,1,23.0,23.0,23,2,5,25,12,0.8660254037844387,-0.4999999999999998,1,706000,30000,12.218006157094704,49.0,37.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1230000,0,0,7,24,16.0,17,1,24.0,24.0,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
340000,1120000,3860000,1,2,49,38.0,18,1,25.0,25.0,22,3,5,25,9,1.0,6.123233995736766e-17,2,233000,28000,11.459535236710686,50.0,41.0,2,15.166178000508337,2,2180000,1680000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
260000,17850000,6380000,0,9,31,,20,1,24.0,24.0,6,0,1,1,6,0.8660254037844386,0.5000000000000001,6,331000,331000,12.709876675502672,30.0,24.0,3,15.668678812060772,2,2710000,1410000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
10000,2080000,0,0,3,25,20.0,20,1,25.0,25.0,1,0,1,1,1,0.17364817766693033,0.984807753012208,1,31000,31000,10.34177474101152,26.0,25.0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
710000,3400000,2900000,3,9,58,45.0,20,1,25.0,25.0,32,2,3,9,26,-0.984807753012208,-0.17364817766693033,1,388000,23000,11.920616981679283,59.0,33.0,2,14.88022163978423,2,1690000,1210000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
950000,2860000,1200000,3,0,58,38.0,17,1,24.0,24.0,32,2,3,9,25,-0.9396926207859084,-0.34202014332566855,2,518000,38000,12.217676723700686,58.0,33.0,1,13.997832948091215,1,1200000,1200000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
730000,870000,3000000,3,0,54,40.0,19,1,23.0,23.0,25,5,5,25,14,0.6427876096865395,-0.7660444431189779,1,447000,28000,11.847975261832087,55.0,41.0,2,14.914123179965662,1,1770000,1230000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,2540000,0,0,5,23,17.0,19,1,23.0,23.0,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0,2740000,0,0,7,24,19.0,19,1,23.0,23.0,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1270000,2290000,2832000,1,9,50,33.0,19,1,23.0,23.0,24,2,4,16,20,-0.34202014332566866,-0.9396926207859084,1,721000,33000,12.28188024392914,51.0,31.0,2,14.85649408690303,2,1850000,982000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1890000,0,0,5,23,17.0,19,0,,,0,0,0,0,0,0.0,1.0,0,0,0,,,,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2900000,32400000,6650000,0,2,48,39.0,18,1,25.0,25.0,21,3,3,9,14,0.6427876096865395,-0.7660444431189779,3,1862000,297000,13.658857917508856,49.0,35.0,3,15.710127563007966,2,2460000,2080000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
390000,1880000,5780000,2,1,48,33.0,20,2,24.0,27.0,18,6,5,25,6,0.8660254037844386,0.5000000000000001,2,306000,39000,11.770671388994348,49.0,43.0,2,15.569914413658926,2,4770000,1010000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1190000,0,4949000,1,8,68,,19,1,25.0,25.0,35,2,3,9,26,-0.984807753012208,-0.17364817766693033,4,595000,35000,12.367345048436391,61.0,35.0,3,15.414696295995025,2,2370000,1040000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
890000,7090000,6610000,2,3,39,31.0,20,1,23.0,23.0,15,0,2,4,10,0.984807753012208,-0.1736481776669303,5,539000,291000,12.936036208848487,40.0,30.0,3,15.704094363113787,3,2910000,1750000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
340000,3790000,6540000,1,1,48,29.0,17,1,23.0,23.0,22,3,4,16,9,1.0,6.123233995736766e-17,3,165000,29000,11.426833665039982,48.0,39.0,3,15.693447876338569,3,2990000,1690000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
170000,0,4340000,0,4,47,,19,1,24.0,24.0,20,1,2,4,16,0.3420201433256689,-0.9396926207859083,4,122000,32000,11.251573687764477,45.0,29.0,3,15.283385136491308,3,1976000,976000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1160000,1410000,1110000,2,1,59,50.0,19,1,24.0,24.0,29,6,5,25,16,0.3420201433256689,-0.9396926207859083,1,723000,40000,12.30592250537653,60.0,44.0,1,13.919871474189012,1,1110000,1110000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
50000,2570000,4200000,0,3,31,21.0,18,2,22.0,28.0,7,1,2,4,5,0.766044443118978,0.6427876096865394,2,55000,30000,10.657282884047461,31.0,26.0,3,15.250595321348806,2,1520000,1220000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1700000,0,3808000,1,9,70,,18,1,24.0,24.0,35,2,5,25,26,-0.984807753012208,-0.17364817766693033,1,930000,29000,12.36819574669825,60.0,34.0,3,15.1526149374984,3,1548000,1120000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
210000,800000,5296000,2,2,40,31.0,18,1,24.0,24.0,16,0,2,4,13,0.766044443118978,-0.6427876096865394,3,145000,41000,11.440365524765756,41.0,28.0,3,15.482462565420716,3,2490000,920000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
720000,910000,840000,0,3,51,36.0,19,1,24.0,24.0,26,1,4,16,11,0.9396926207859084,-0.3420201433256685,5,464000,50000,12.103491596905931,52.0,41.0,1,13.641158361294979,1,840000,840000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
770000,4600000,1150000,1,2,59,39.0,19,2,23.0,27.0,34,1,2,4,31,-0.7660444431189781,0.6427876096865393,3,427000,40000,12.360941638737165,59.0,28.0,1,13.955273369904273,1,1150000,1150000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
290000,1540000,1210000,0,1,46,31.0,19,1,25.0,25.0,19,3,4,16,10,0.984807753012208,-0.1736481776669303,1,233000,23000,11.415874771350133,47.0,37.0,1,14.006131744018864,1,1210000,1210000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
10000,1920000,0,0,0,26,17.0,20,1,24.0,24.0,3,0,1,1,3,0.49999999999999994,0.8660254037844387,3,0,0,0.0,27.0,24.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
260000,4230000,1540000,3,8,46,29.0,20,1,23.0,23.0,20,2,2,4,19,-0.17364817766693003,-0.9848077530122081,1,179000,37000,11.58989576532275,47.0,28.0,1,14.24729362374025,1,1540000,1540000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
710000,0,5602000,1,8,64,,18,1,25.0,25.0,36,0,2,4,35,-0.1736481776669304,0.984807753012208,1,331000,34000,12.114510931441727,61.0,26.0,3,15.53863441330985,3,2340000,1580000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1310000,560000,2310000,1,1,56,38.0,19,1,24.0,24.0,29,4,4,16,22,-0.6427876096865389,-0.7660444431189783,1,768000,44000,12.448041876494342,57.0,35.0,1,14.652758515398315,1,2310000,2310000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
30000,1390000,0,0,8,29,22.0,19,1,24.0,24.0,6,0,2,4,4,0.6427876096865393,0.766044443118978,2,38000,23000,10.32551474894327,29.0,25.0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1530000,0,4190000,3,1,70,,19,1,24.0,24.0,31,5,5,25,21,-0.5000000000000001,-0.8660254037844386,1,910000,42000,12.395870352803575,61.0,40.0,3,15.248211530561777,3,2100000,970000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
810000,2860000,3100000,1,9,54,39.0,20,2,23.0,27.0,29,2,3,9,21,-0.5000000000000001,-0.8660254037844386,3,428000,42000,12.100717685412471,55.0,34.0,2,14.946912992035967,1,1650000,1450000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
